Id,Category
15235,BPSK
15236,AM-DSB-SC
15237,8PSK
15238,4ASK
15239,AM-SSB-SC
15240,QPSK
15241,4ASK
15242,4ASK
15243,BPSK
15244,16PSK
15245,QPSK
15246,4ASK
15247,OQPSK
15248,OOK
15249,4ASK
15250,16PSK
15251,QPSK
15252,16PSK
15253,QPSK
15254,8PSK
15255,OOK
15256,FM
15257,8PSK
15258,8PSK
15259,AM-DSB-SC
15260,OOK
15261,QPSK
15262,AM-DSB-SC
15263,OQPSK
15264,OOK
15265,AM-SSB-SC
15266,FM
15267,OQPSK
15268,OOK
15269,AM-SSB-SC
15270,8PSK
15271,4ASK
15272,16PSK
15273,OQPSK
15274,4ASK
15275,QPSK
15276,FM
15277,FM
15278,AM-SSB-SC
15279,FM
15280,OOK
15281,AM-SSB-SC
15282,FM
15283,FM
15284,BPSK
15285,AM-DSB-SC
15286,FM
15287,BPSK
15288,AM-SSB-SC
15289,AM-SSB-SC
15290,QPSK
15291,4ASK
15292,QPSK
15293,BPSK
15294,16PSK
15295,BPSK
15296,AM-DSB-SC
15297,16PSK
15298,OQPSK
15299,16PSK
15300,AM-SSB-SC
15301,FM
15302,4ASK
15303,OQPSK
15304,BPSK
15305,QPSK
15306,BPSK
15307,BPSK
15308,16PSK
15309,16PSK
15310,OQPSK
15311,QPSK
15312,AM-SSB-SC
15313,16PSK
15314,BPSK
15315,AM-SSB-SC
15316,AM-DSB-SC
15317,OQPSK
15318,16PSK
15319,OQPSK
15320,FM
15321,OQPSK
15322,QPSK
15323,BPSK
15324,AM-DSB-SC
15325,16PSK
15326,BPSK
15327,16PSK
15328,4ASK
15329,OQPSK
15330,4ASK
15331,FM
15332,AM-DSB-SC
15333,OOK
15334,16PSK
15335,4ASK
15336,OOK
15337,OOK
15338,16PSK
15339,BPSK
15340,FM
15341,QPSK
15342,OOK
15343,OOK
15344,AM-DSB-SC
15345,OQPSK
15346,16PSK
15347,OQPSK
15348,FM
15349,FM
15350,BPSK
15351,BPSK
15352,BPSK
15353,BPSK
15354,16PSK
15355,OOK
15356,BPSK
15357,AM-SSB-SC
15358,8PSK
15359,QPSK
15360,8PSK
15361,AM-DSB-SC
15362,QPSK
15363,4ASK
15364,AM-DSB-SC
15365,BPSK
15366,16PSK
15367,OOK
15368,FM
15369,BPSK
15370,4ASK
15371,OOK
15372,AM-DSB-SC
15373,AM-DSB-SC
15374,16PSK
15375,16PSK
15376,QPSK
15377,AM-DSB-SC
15378,16PSK
15379,AM-DSB-SC
15380,8PSK
15381,QPSK
15382,OOK
15383,AM-DSB-SC
15384,AM-DSB-SC
15385,8PSK
15386,AM-SSB-SC
15387,FM
15388,BPSK
15389,QPSK
15390,BPSK
15391,QPSK
15392,AM-DSB-SC
15393,OQPSK
15394,BPSK
15395,BPSK
15396,FM
15397,OQPSK
15398,AM-SSB-SC
15399,AM-SSB-SC
15400,BPSK
15401,AM-SSB-SC
15402,AM-DSB-SC
15403,OQPSK
15404,8PSK
15405,FM
15406,BPSK
15407,4ASK
15408,8PSK
15409,AM-SSB-SC
15410,16PSK
15411,OQPSK
15412,OOK
15413,OOK
15414,OQPSK
15415,OQPSK
15416,8PSK
15417,OOK
15418,BPSK
15419,FM
15420,AM-DSB-SC
15421,4ASK
15422,QPSK
15423,OOK
15424,16PSK
15425,BPSK
15426,FM
15427,QPSK
15428,16PSK
15429,OQPSK
15430,AM-SSB-SC
15431,QPSK
15432,4ASK
15433,4ASK
15434,AM-SSB-SC
15435,AM-SSB-SC
15436,OQPSK
15437,OQPSK
15438,8PSK
15439,4ASK
15440,FM
15441,QPSK
15442,QPSK
15443,AM-DSB-SC
15444,AM-SSB-SC
15445,16PSK
15446,8PSK
15447,AM-DSB-SC
15448,FM
15449,AM-SSB-SC
15450,AM-SSB-SC
15451,QPSK
15452,OQPSK
15453,QPSK
15454,QPSK
15455,16PSK
15456,OOK
15457,4ASK
15458,AM-SSB-SC
15459,OOK
15460,AM-DSB-SC
15461,8PSK
15462,OQPSK
15463,8PSK
15464,AM-SSB-SC
15465,BPSK
15466,FM
15467,QPSK
15468,8PSK
15469,AM-DSB-SC
15470,FM
15471,AM-DSB-SC
15472,QPSK
15473,OOK
15474,8PSK
15475,QPSK
15476,OOK
15477,AM-SSB-SC
15478,8PSK
15479,QPSK
15480,QPSK
15481,AM-DSB-SC
15482,OOK
15483,16PSK
15484,BPSK
15485,8PSK
15486,BPSK
15487,8PSK
15488,FM
15489,QPSK
15490,QPSK
15491,4ASK
15492,16PSK
15493,4ASK
15494,OQPSK
15495,16PSK
15496,BPSK
15497,AM-DSB-SC
15498,QPSK
15499,8PSK
15500,BPSK
15501,AM-DSB-SC
15502,QPSK
15503,FM
15504,FM
15505,16PSK
15506,QPSK
15507,4ASK
15508,OOK
15509,8PSK
15510,QPSK
15511,8PSK
15512,BPSK
15513,8PSK
15514,4ASK
15515,BPSK
15516,QPSK
15517,BPSK
15518,AM-DSB-SC
15519,BPSK
15520,AM-DSB-SC
15521,BPSK
15522,8PSK
15523,AM-DSB-SC
15524,OQPSK
15525,16PSK
15526,OOK
15527,OQPSK
15528,AM-DSB-SC
15529,QPSK
15530,QPSK
15531,OOK
15532,OQPSK
15533,16PSK
15534,OQPSK
15535,OOK
15536,OQPSK
15537,OQPSK
15538,QPSK
15539,16PSK
15540,QPSK
15541,BPSK
15542,BPSK
15543,4ASK
15544,OQPSK
15545,8PSK
15546,BPSK
15547,4ASK
15548,OOK
15549,OQPSK
15550,16PSK
15551,BPSK
15552,16PSK
15553,8PSK
15554,BPSK
15555,AM-SSB-SC
15556,FM
15557,BPSK
15558,AM-SSB-SC
15559,OQPSK
15560,FM
15561,16PSK
15562,8PSK
15563,4ASK
15564,AM-DSB-SC
15565,OQPSK
15566,4ASK
15567,FM
15568,FM
15569,4ASK
15570,AM-DSB-SC
15571,AM-SSB-SC
15572,8PSK
15573,OOK
15574,AM-SSB-SC
15575,BPSK
15576,BPSK
15577,BPSK
15578,OQPSK
15579,AM-DSB-SC
15580,OOK
15581,QPSK
15582,OOK
15583,AM-SSB-SC
15584,OQPSK
15585,4ASK
15586,BPSK
15587,16PSK
15588,FM
15589,8PSK
15590,AM-DSB-SC
15591,4ASK
15592,BPSK
15593,AM-SSB-SC
15594,8PSK
15595,16PSK
15596,8PSK
15597,FM
15598,FM
15599,QPSK
15600,8PSK
15601,8PSK
15602,AM-SSB-SC
15603,AM-DSB-SC
15604,AM-DSB-SC
15605,OQPSK
15606,OOK
15607,OQPSK
15608,16PSK
15609,OQPSK
15610,AM-DSB-SC
15611,AM-DSB-SC
15612,BPSK
15613,4ASK
15614,4ASK
15615,4ASK
15616,OOK
15617,OOK
15618,OOK
15619,FM
15620,OQPSK
15621,OOK
15622,8PSK
15623,QPSK
15624,AM-DSB-SC
15625,OQPSK
15626,AM-SSB-SC
15627,OQPSK
15628,BPSK
15629,4ASK
15630,QPSK
15631,4ASK
15632,BPSK
15633,16PSK
15634,FM
15635,4ASK
15636,AM-SSB-SC
15637,AM-DSB-SC
15638,BPSK
15639,FM
15640,OOK
15641,AM-DSB-SC
15642,AM-DSB-SC
15643,8PSK
15644,QPSK
15645,OOK
15646,16PSK
15647,16PSK
15648,OOK
15649,AM-DSB-SC
15650,OOK
15651,FM
15652,16PSK
15653,16PSK
15654,16PSK
15655,16PSK
15656,OOK
15657,BPSK
15658,4ASK
15659,OQPSK
15660,OQPSK
15661,QPSK
15662,OQPSK
15663,4ASK
15664,OQPSK
15665,16PSK
15666,FM
15667,AM-SSB-SC
15668,AM-DSB-SC
15669,BPSK
15670,4ASK
15671,16PSK
15672,AM-SSB-SC
15673,AM-SSB-SC
15674,AM-SSB-SC
15675,FM
15676,16PSK
15677,OQPSK
15678,OOK
15679,FM
15680,16PSK
15681,BPSK
15682,8PSK
15683,8PSK
15684,4ASK
15685,8PSK
15686,FM
15687,8PSK
15688,OOK
15689,4ASK
15690,OQPSK
15691,AM-SSB-SC
15692,4ASK
15693,BPSK
15694,BPSK
15695,OOK
15696,FM
15697,FM
15698,FM
15699,FM
15700,8PSK
15701,OQPSK
15702,AM-SSB-SC
15703,16PSK
15704,16PSK
15705,QPSK
15706,BPSK
15707,BPSK
15708,FM
15709,FM
15710,8PSK
15711,QPSK
15712,4ASK
15713,OQPSK
15714,OOK
15715,OQPSK
15716,OOK
15717,AM-SSB-SC
15718,AM-DSB-SC
15719,OQPSK
15720,AM-DSB-SC
15721,BPSK
15722,AM-DSB-SC
15723,OQPSK
15724,16PSK
15725,AM-SSB-SC
15726,BPSK
15727,16PSK
15728,BPSK
15729,BPSK
15730,4ASK
15731,BPSK
15732,QPSK
15733,QPSK
15734,OQPSK
15735,OQPSK
15736,8PSK
15737,16PSK
15738,OOK
15739,4ASK
15740,4ASK
15741,8PSK
15742,16PSK
15743,OQPSK
15744,16PSK
15745,8PSK
15746,FM
15747,AM-SSB-SC
15748,16PSK
15749,AM-DSB-SC
15750,16PSK
15751,4ASK
15752,OQPSK
15753,QPSK
15754,QPSK
15755,BPSK
15756,QPSK
15757,AM-SSB-SC
15758,8PSK
15759,QPSK
15760,OQPSK
15761,QPSK
15762,AM-SSB-SC
15763,AM-SSB-SC
15764,4ASK
15765,QPSK
15766,16PSK
15767,AM-SSB-SC
15768,AM-DSB-SC
15769,BPSK
15770,OQPSK
15771,AM-DSB-SC
15772,BPSK
15773,8PSK
15774,BPSK
15775,AM-DSB-SC
15776,4ASK
15777,FM
15778,OOK
15779,OOK
15780,AM-DSB-SC
15781,8PSK
15782,16PSK
15783,FM
15784,16PSK
15785,8PSK
15786,4ASK
15787,8PSK
15788,OOK
15789,OOK
15790,AM-DSB-SC
15791,8PSK
15792,AM-DSB-SC
15793,OQPSK
15794,AM-SSB-SC
15795,QPSK
15796,QPSK
15797,QPSK
15798,4ASK
15799,8PSK
15800,AM-DSB-SC
15801,OOK
15802,OOK
15803,AM-SSB-SC
15804,AM-SSB-SC
15805,OQPSK
15806,16PSK
15807,OQPSK
15808,4ASK
15809,AM-SSB-SC
15810,QPSK
15811,OQPSK
15812,4ASK
15813,QPSK
15814,8PSK
15815,AM-SSB-SC
15816,QPSK
15817,AM-SSB-SC
15818,OQPSK
15819,OOK
15820,AM-SSB-SC
15821,BPSK
15822,BPSK
15823,QPSK
15824,OOK
15825,16PSK
15826,OQPSK
15827,QPSK
15828,8PSK
15829,QPSK
15830,AM-DSB-SC
15831,AM-DSB-SC
15832,AM-DSB-SC
15833,OOK
15834,OOK
15835,QPSK
15836,QPSK
15837,AM-SSB-SC
15838,QPSK
15839,AM-DSB-SC
15840,QPSK
15841,8PSK
15842,AM-SSB-SC
15843,OQPSK
15844,QPSK
15845,8PSK
15846,OOK
15847,OOK
15848,4ASK
15849,FM
15850,OOK
15851,4ASK
15852,BPSK
15853,16PSK
15854,AM-SSB-SC
15855,OOK
15856,OOK
15857,16PSK
15858,OOK
15859,BPSK
15860,QPSK
15861,4ASK
15862,QPSK
15863,OQPSK
15864,8PSK
15865,AM-SSB-SC
15866,8PSK
15867,BPSK
15868,AM-SSB-SC
15869,AM-SSB-SC
15870,8PSK
15871,AM-DSB-SC
15872,OOK
15873,OQPSK
15874,AM-SSB-SC
15875,QPSK
15876,QPSK
15877,AM-SSB-SC
15878,FM
15879,OOK
15880,OQPSK
15881,FM
15882,QPSK
15883,OQPSK
15884,BPSK
15885,QPSK
15886,8PSK
15887,8PSK
15888,OOK
15889,OOK
15890,FM
15891,OOK
15892,QPSK
15893,OOK
15894,OQPSK
15895,AM-DSB-SC
15896,4ASK
15897,OQPSK
15898,AM-SSB-SC
15899,FM
15900,BPSK
15901,OQPSK
15902,OOK
15903,OQPSK
15904,QPSK
15905,AM-DSB-SC
15906,AM-DSB-SC
15907,4ASK
15908,FM
15909,OQPSK
15910,BPSK
15911,4ASK
15912,4ASK
15913,OQPSK
15914,8PSK
15915,8PSK
15916,QPSK
15917,OOK
15918,AM-SSB-SC
15919,QPSK
15920,16PSK
15921,QPSK
15922,AM-SSB-SC
15923,OQPSK
15924,AM-SSB-SC
15925,AM-DSB-SC
15926,BPSK
15927,AM-SSB-SC
15928,OQPSK
15929,8PSK
15930,8PSK
15931,AM-SSB-SC
15932,AM-DSB-SC
15933,BPSK
15934,AM-DSB-SC
15935,FM
15936,BPSK
15937,AM-SSB-SC
15938,16PSK
15939,BPSK
15940,OQPSK
15941,QPSK
15942,QPSK
15943,AM-SSB-SC
15944,AM-SSB-SC
15945,OOK
15946,BPSK
15947,OQPSK
15948,FM
15949,4ASK
15950,BPSK
15951,AM-DSB-SC
15952,OQPSK
15953,OOK
15954,4ASK
15955,QPSK
15956,OOK
15957,AM-SSB-SC
15958,FM
15959,8PSK
15960,4ASK
15961,OOK
15962,OQPSK
15963,16PSK
15964,AM-DSB-SC
15965,AM-SSB-SC
15966,AM-SSB-SC
15967,8PSK
15968,AM-SSB-SC
15969,OOK
15970,4ASK
15971,BPSK
15972,AM-SSB-SC
15973,OOK
15974,OQPSK
15975,8PSK
15976,BPSK
15977,8PSK
15978,OOK
15979,4ASK
15980,OQPSK
15981,BPSK
15982,AM-SSB-SC
15983,FM
15984,QPSK
15985,OQPSK
15986,AM-DSB-SC
15987,16PSK
15988,BPSK
15989,OQPSK
15990,BPSK
15991,QPSK
15992,16PSK
15993,4ASK
15994,4ASK
15995,BPSK
15996,OQPSK
15997,BPSK
15998,AM-DSB-SC
15999,4ASK
16000,QPSK
16001,4ASK
16002,BPSK
16003,4ASK
16004,4ASK
16005,QPSK
16006,QPSK
16007,QPSK
16008,BPSK
16009,OOK
16010,16PSK
16011,QPSK
16012,AM-DSB-SC
16013,FM
16014,BPSK
16015,AM-SSB-SC
16016,4ASK
16017,4ASK
16018,FM
16019,AM-SSB-SC
16020,QPSK
16021,FM
16022,16PSK
16023,OQPSK
16024,AM-DSB-SC
16025,16PSK
16026,4ASK
16027,16PSK
16028,AM-SSB-SC
16029,FM
16030,16PSK
16031,AM-DSB-SC
16032,BPSK
16033,8PSK
16034,QPSK
16035,16PSK
16036,AM-DSB-SC
16037,AM-SSB-SC
16038,OQPSK
16039,8PSK
16040,QPSK
16041,OQPSK
16042,16PSK
16043,BPSK
16044,8PSK
16045,FM
16046,8PSK
16047,4ASK
16048,AM-SSB-SC
16049,AM-DSB-SC
16050,16PSK
16051,8PSK
16052,QPSK
16053,AM-DSB-SC
16054,FM
16055,AM-SSB-SC
16056,FM
16057,OOK
16058,AM-DSB-SC
16059,OOK
16060,8PSK
16061,4ASK
16062,FM
16063,QPSK
16064,BPSK
16065,8PSK
16066,16PSK
16067,OQPSK
16068,8PSK
16069,QPSK
16070,AM-DSB-SC
16071,16PSK
16072,FM
16073,BPSK
16074,16PSK
16075,4ASK
16076,AM-SSB-SC
16077,16PSK
16078,AM-DSB-SC
16079,FM
16080,AM-DSB-SC
16081,4ASK
16082,FM
16083,QPSK
16084,AM-DSB-SC
16085,AM-SSB-SC
16086,AM-DSB-SC
16087,FM
16088,FM
16089,16PSK
16090,AM-DSB-SC
16091,FM
16092,AM-DSB-SC
16093,BPSK
16094,FM
16095,BPSK
16096,BPSK
16097,FM
16098,FM
16099,OOK
16100,QPSK
16101,4ASK
16102,OQPSK
16103,4ASK
16104,AM-DSB-SC
16105,BPSK
16106,OQPSK
16107,FM
16108,OOK
16109,OOK
16110,AM-DSB-SC
16111,OQPSK
16112,AM-SSB-SC
16113,4ASK
16114,OOK
16115,QPSK
16116,16PSK
16117,BPSK
16118,BPSK
16119,4ASK
16120,8PSK
16121,OOK
16122,FM
16123,OQPSK
16124,16PSK
16125,QPSK
16126,QPSK
16127,OOK
16128,8PSK
16129,4ASK
16130,4ASK
16131,OOK
16132,8PSK
16133,AM-SSB-SC
16134,16PSK
16135,AM-DSB-SC
16136,FM
16137,QPSK
16138,8PSK
16139,4ASK
16140,8PSK
16141,AM-SSB-SC
16142,QPSK
16143,8PSK
16144,BPSK
16145,8PSK
16146,OOK
16147,QPSK
16148,QPSK
16149,QPSK
16150,OQPSK
16151,QPSK
16152,8PSK
16153,FM
16154,OOK
16155,AM-DSB-SC
16156,FM
16157,16PSK
16158,AM-SSB-SC
16159,16PSK
16160,16PSK
16161,FM
16162,8PSK
16163,FM
16164,BPSK
16165,AM-DSB-SC
16166,BPSK
16167,FM
16168,OQPSK
16169,QPSK
16170,8PSK
16171,AM-DSB-SC
16172,AM-DSB-SC
16173,8PSK
16174,AM-SSB-SC
16175,OQPSK
16176,16PSK
16177,BPSK
16178,4ASK
16179,4ASK
16180,OOK
16181,OOK
16182,QPSK
16183,AM-DSB-SC
16184,16PSK
16185,FM
16186,FM
16187,AM-SSB-SC
16188,OOK
16189,OOK
16190,BPSK
16191,4ASK
16192,8PSK
16193,BPSK
16194,AM-SSB-SC
16195,OQPSK
16196,AM-DSB-SC
16197,FM
16198,16PSK
16199,OOK
16200,BPSK
16201,16PSK
16202,OQPSK
16203,OQPSK
16204,QPSK
16205,16PSK
16206,AM-DSB-SC
16207,BPSK
16208,FM
16209,OOK
16210,BPSK
16211,QPSK
16212,AM-DSB-SC
16213,16PSK
16214,OOK
16215,QPSK
16216,4ASK
16217,16PSK
16218,AM-DSB-SC
16219,BPSK
16220,OQPSK
16221,4ASK
16222,4ASK
16223,4ASK
16224,8PSK
16225,QPSK
16226,FM
16227,OQPSK
16228,8PSK
16229,16PSK
16230,AM-SSB-SC
16231,AM-DSB-SC
16232,FM
16233,4ASK
16234,QPSK
16235,OQPSK
16236,8PSK
16237,BPSK
16238,OOK
16239,4ASK
16240,16PSK
16241,4ASK
16242,OQPSK
16243,AM-SSB-SC
16244,OQPSK
16245,16PSK
16246,4ASK
16247,8PSK
16248,FM
16249,4ASK
16250,QPSK
16251,AM-DSB-SC
16252,AM-DSB-SC
16253,FM
16254,QPSK
16255,AM-DSB-SC
16256,AM-SSB-SC
16257,AM-DSB-SC
16258,AM-SSB-SC
16259,AM-DSB-SC
16260,FM
16261,OQPSK
16262,4ASK
16263,BPSK
16264,16PSK
16265,OOK
16266,QPSK
16267,AM-SSB-SC
16268,AM-DSB-SC
16269,OOK
16270,QPSK
16271,QPSK
16272,8PSK
16273,FM
16274,OQPSK
16275,16PSK
16276,4ASK
16277,BPSK
16278,OQPSK
16279,QPSK
16280,OOK
16281,16PSK
16282,16PSK
16283,FM
16284,AM-DSB-SC
16285,QPSK
16286,AM-SSB-SC
16287,OQPSK
16288,AM-DSB-SC
16289,4ASK
16290,BPSK
16291,BPSK
16292,AM-DSB-SC
16293,16PSK
16294,AM-DSB-SC
16295,4ASK
16296,4ASK
16297,BPSK
16298,16PSK
16299,4ASK
16300,QPSK
16301,QPSK
16302,FM
16303,QPSK
16304,BPSK
16305,QPSK
16306,OQPSK
16307,FM
16308,FM
16309,FM
16310,FM
16311,AM-DSB-SC
16312,AM-SSB-SC
16313,OOK
16314,AM-SSB-SC
16315,QPSK
16316,AM-SSB-SC
16317,OQPSK
16318,BPSK
16319,16PSK
16320,8PSK
16321,FM
16322,4ASK
16323,OOK
16324,4ASK
16325,OQPSK
16326,AM-SSB-SC
16327,16PSK
16328,AM-DSB-SC
16329,QPSK
16330,AM-DSB-SC
16331,4ASK
16332,FM
16333,4ASK
16334,OOK
16335,16PSK
16336,16PSK
16337,AM-SSB-SC
16338,8PSK
16339,OQPSK
16340,BPSK
16341,FM
16342,AM-DSB-SC
16343,FM
16344,4ASK
16345,8PSK
16346,FM
16347,AM-SSB-SC
16348,16PSK
16349,16PSK
16350,OQPSK
16351,QPSK
16352,QPSK
16353,AM-DSB-SC
16354,4ASK
16355,AM-SSB-SC
16356,QPSK
16357,BPSK
16358,OQPSK
16359,FM
16360,OOK
16361,BPSK
16362,AM-DSB-SC
16363,AM-DSB-SC
16364,BPSK
16365,AM-SSB-SC
16366,4ASK
16367,BPSK
16368,QPSK
16369,OOK
16370,8PSK
16371,4ASK
16372,QPSK
16373,OOK
16374,FM
16375,8PSK
16376,16PSK
16377,BPSK
16378,FM
16379,16PSK
16380,QPSK
16381,QPSK
16382,OOK
16383,4ASK
16384,OQPSK
16385,AM-DSB-SC
16386,OQPSK
16387,QPSK
16388,8PSK
16389,16PSK
16390,AM-DSB-SC
16391,OQPSK
16392,BPSK
16393,16PSK
16394,AM-DSB-SC
16395,AM-SSB-SC
16396,16PSK
16397,BPSK
16398,OOK
16399,BPSK
16400,BPSK
16401,8PSK
16402,QPSK
16403,BPSK
16404,FM
16405,16PSK
16406,16PSK
16407,4ASK
16408,QPSK
16409,OQPSK
16410,8PSK
16411,OOK
16412,AM-DSB-SC
16413,AM-SSB-SC
16414,AM-DSB-SC
16415,FM
16416,QPSK
16417,16PSK
16418,AM-DSB-SC
16419,FM
16420,AM-SSB-SC
16421,AM-SSB-SC
16422,AM-SSB-SC
16423,OOK
16424,OOK
16425,AM-DSB-SC
16426,AM-SSB-SC
16427,QPSK
16428,4ASK
16429,OOK
16430,OOK
16431,4ASK
16432,QPSK
16433,BPSK
16434,BPSK
16435,FM
16436,FM
16437,AM-SSB-SC
16438,BPSK
16439,OOK
16440,OOK
16441,16PSK
16442,BPSK
16443,QPSK
16444,OOK
16445,QPSK
16446,16PSK
16447,4ASK
16448,QPSK
16449,BPSK
16450,16PSK
16451,16PSK
16452,AM-SSB-SC
16453,8PSK
16454,8PSK
16455,AM-SSB-SC
16456,BPSK
16457,8PSK
16458,AM-DSB-SC
16459,FM
16460,AM-DSB-SC
16461,16PSK
16462,FM
16463,FM
16464,BPSK
16465,8PSK
16466,4ASK
16467,8PSK
16468,16PSK
16469,OQPSK
16470,BPSK
16471,8PSK
16472,QPSK
16473,AM-SSB-SC
16474,16PSK
16475,FM
16476,8PSK
16477,8PSK
16478,QPSK
16479,AM-DSB-SC
16480,AM-SSB-SC
16481,OQPSK
16482,OOK
16483,OOK
16484,FM
16485,OOK
16486,16PSK
16487,BPSK
16488,4ASK
16489,16PSK
16490,BPSK
16491,AM-DSB-SC
16492,QPSK
16493,AM-DSB-SC
16494,OQPSK
16495,8PSK
16496,FM
16497,16PSK
16498,16PSK
16499,AM-DSB-SC
16500,BPSK
16501,BPSK
16502,OOK
16503,16PSK
16504,4ASK
16505,OOK
16506,BPSK
16507,OQPSK
16508,AM-SSB-SC
16509,QPSK
16510,AM-DSB-SC
16511,BPSK
16512,16PSK
16513,QPSK
16514,16PSK
16515,QPSK
16516,QPSK
16517,AM-SSB-SC
16518,16PSK
16519,OQPSK
16520,8PSK
16521,FM
16522,FM
16523,BPSK
16524,AM-DSB-SC
16525,OQPSK
16526,AM-SSB-SC
16527,OQPSK
16528,BPSK
16529,FM
16530,AM-SSB-SC
16531,OQPSK
16532,FM
16533,8PSK
16534,16PSK
16535,OOK
16536,AM-DSB-SC
16537,QPSK
16538,QPSK
16539,OQPSK
16540,AM-DSB-SC
16541,OOK
16542,AM-DSB-SC
16543,16PSK
16544,QPSK
16545,FM
16546,4ASK
16547,OOK
16548,AM-SSB-SC
16549,OOK
16550,OQPSK
16551,16PSK
16552,BPSK
16553,AM-SSB-SC
16554,AM-DSB-SC
16555,4ASK
16556,OOK
16557,AM-SSB-SC
16558,8PSK
16559,4ASK
16560,FM
16561,OQPSK
16562,BPSK
16563,QPSK
16564,4ASK
16565,AM-DSB-SC
16566,AM-DSB-SC
16567,8PSK
16568,FM
16569,BPSK
16570,8PSK
16571,AM-DSB-SC
16572,16PSK
16573,AM-SSB-SC
16574,QPSK
16575,FM
16576,OQPSK
16577,AM-SSB-SC
16578,16PSK
16579,BPSK
16580,8PSK
16581,16PSK
16582,4ASK
16583,FM
16584,4ASK
16585,OOK
16586,4ASK
16587,4ASK
16588,QPSK
16589,OOK
16590,AM-DSB-SC
16591,AM-DSB-SC
16592,16PSK
16593,OOK
16594,BPSK
16595,AM-SSB-SC
16596,BPSK
16597,AM-DSB-SC
16598,OOK
16599,OQPSK
16600,4ASK
16601,OQPSK
16602,OOK
16603,OQPSK
16604,16PSK
16605,AM-SSB-SC
16606,FM
16607,OQPSK
16608,QPSK
16609,OOK
16610,4ASK
16611,OOK
16612,AM-DSB-SC
16613,AM-SSB-SC
16614,AM-SSB-SC
16615,BPSK
16616,OQPSK
16617,OQPSK
16618,QPSK
16619,AM-DSB-SC
16620,BPSK
16621,OQPSK
16622,AM-SSB-SC
16623,OOK
16624,AM-DSB-SC
16625,FM
16626,4ASK
16627,FM
16628,8PSK
16629,FM
16630,AM-DSB-SC
16631,8PSK
16632,QPSK
16633,8PSK
16634,OQPSK
16635,AM-DSB-SC
16636,FM
16637,AM-SSB-SC
16638,OQPSK
16639,QPSK
16640,OQPSK
16641,4ASK
16642,FM
16643,BPSK
16644,FM
16645,16PSK
16646,16PSK
16647,OOK
16648,16PSK
16649,16PSK
16650,4ASK
16651,16PSK
16652,16PSK
16653,BPSK
16654,BPSK
16655,BPSK
16656,4ASK
16657,OOK
16658,FM
16659,QPSK
16660,FM
16661,8PSK
16662,OOK
16663,BPSK
16664,AM-DSB-SC
16665,BPSK
16666,8PSK
16667,FM
16668,OOK
16669,QPSK
16670,8PSK
16671,16PSK
16672,AM-DSB-SC
16673,QPSK
16674,AM-DSB-SC
16675,QPSK
16676,AM-DSB-SC
16677,QPSK
16678,16PSK
16679,8PSK
16680,8PSK
16681,16PSK
16682,AM-DSB-SC
16683,QPSK
16684,FM
16685,8PSK
16686,AM-SSB-SC
16687,OOK
16688,QPSK
16689,AM-SSB-SC
16690,AM-SSB-SC
16691,FM
16692,AM-SSB-SC
16693,4ASK
16694,16PSK
16695,AM-DSB-SC
16696,BPSK
16697,16PSK
16698,8PSK
16699,AM-SSB-SC
16700,8PSK
16701,BPSK
16702,BPSK
16703,OQPSK
16704,AM-SSB-SC
16705,4ASK
16706,4ASK
16707,AM-SSB-SC
16708,AM-SSB-SC
16709,4ASK
16710,QPSK
16711,BPSK
16712,OQPSK
16713,16PSK
16714,OQPSK
16715,AM-SSB-SC
16716,4ASK
16717,QPSK
16718,QPSK
16719,OOK
16720,BPSK
16721,AM-SSB-SC
16722,8PSK
16723,16PSK
16724,FM
16725,AM-SSB-SC
16726,OQPSK
16727,AM-SSB-SC
16728,FM
16729,BPSK
16730,AM-DSB-SC
16731,OQPSK
16732,8PSK
16733,16PSK
16734,FM
16735,8PSK
16736,QPSK
16737,4ASK
16738,8PSK
16739,16PSK
16740,OOK
16741,8PSK
16742,4ASK
16743,OQPSK
16744,FM
16745,AM-DSB-SC
16746,16PSK
16747,QPSK
16748,OOK
16749,BPSK
16750,OQPSK
16751,AM-DSB-SC
16752,BPSK
16753,FM
16754,4ASK
16755,AM-DSB-SC
16756,OQPSK
16757,OOK
16758,AM-SSB-SC
16759,8PSK
16760,8PSK
16761,AM-SSB-SC
16762,AM-DSB-SC
16763,OQPSK
16764,OOK
16765,16PSK
16766,FM
16767,16PSK
16768,16PSK
16769,QPSK
16770,16PSK
16771,FM
16772,BPSK
16773,QPSK
16774,BPSK
16775,AM-SSB-SC
16776,AM-DSB-SC
16777,4ASK
16778,FM
16779,16PSK
16780,FM
16781,16PSK
16782,OQPSK
16783,4ASK
16784,16PSK
16785,BPSK
16786,QPSK
16787,16PSK
16788,BPSK
16789,4ASK
16790,AM-SSB-SC
16791,OQPSK
16792,16PSK
16793,AM-DSB-SC
16794,OOK
16795,QPSK
16796,BPSK
16797,OQPSK
16798,QPSK
16799,4ASK
16800,8PSK
16801,OQPSK
16802,AM-SSB-SC
16803,BPSK
16804,OOK
16805,FM
16806,8PSK
16807,8PSK
16808,QPSK
16809,FM
16810,FM
16811,4ASK
16812,FM
16813,BPSK
16814,4ASK
16815,OQPSK
16816,AM-DSB-SC
16817,4ASK
16818,OQPSK
16819,FM
16820,OOK
16821,AM-DSB-SC
16822,8PSK
16823,OOK
16824,4ASK
16825,AM-DSB-SC
16826,OOK
16827,BPSK
